,plate_forme,rating,nb_tokens,category_nps,category_numeric,adjs_counts,nouns_counts,pronouns_counts,prop_nouns_counts,adverbs_counts,verbs_counts,interjections_counts,symbols_counts
5616,CDISCOUNT,4,5,Promoteur,1,1,1,0,1,0,0,0,0
5617,CDISCOUNT,5,11,Promoteur,1,1,2,0,1,1,0,0,0
5618,CDISCOUNT,1,39,Détracteur,-1,2,6,5,1,2,6,0,0
5619,CDISCOUNT,1,124,Détracteur,-1,4,21,11,2,7,21,0,0
5620,CDISCOUNT,1,319,Détracteur,-1,13,64,21,9,16,37,0,0
5621,CDISCOUNT,5,15,Promoteur,1,0,2,2,1,3,4,0,0
5622,CDISCOUNT,5,14,Promoteur,1,1,2,2,0,1,2,0,0
5623,CDISCOUNT,5,22,Promoteur,1,3,7,0,0,3,3,0,0
5624,CDISCOUNT,5,6,Promoteur,1,1,2,0,1,0,0,0,0
5625,CDISCOUNT,1,187,Détracteur,-1,7,22,13,4,12,21,0,0
5626,CDISCOUNT,1,78,Détracteur,-1,1,12,11,1,6,10,0,0
5627,CDISCOUNT,4,14,Promoteur,1,0,3,1,0,1,3,0,0
5628,CDISCOUNT,1,52,Détracteur,-1,2,9,5,4,3,11,0,0
5629,CDISCOUNT,4,5,Promoteur,1,0,0,1,0,1,1,0,0
5630,CDISCOUNT,1,154,Détracteur,-1,8,27,14,2,7,19,0,0
5631,CDISCOUNT,5,4,Promoteur,1,0,2,0,2,0,0,0,0
5632,CDISCOUNT,1,340,Détracteur,-1,25,47,21,6,14,43,0,0
5633,CDISCOUNT,5,10,Promoteur,1,2,2,1,0,1,0,0,0
5634,CDISCOUNT,3,28,Neutre,0,3,5,2,2,5,2,0,0
5635,CDISCOUNT,1,25,Détracteur,-1,2,4,5,0,3,2,0,0
5636,CDISCOUNT,3,364,Neutre,0,11,61,17,5,21,38,0,0
5637,CDISCOUNT,5,7,Promoteur,1,3,2,0,0,0,0,0,0
5638,CDISCOUNT,1,96,Détracteur,-1,5,14,6,2,9,16,0,0
5639,CDISCOUNT,5,106,Promoteur,1,4,19,8,7,4,18,0,0
5640,CDISCOUNT,5,11,Promoteur,1,0,3,2,0,1,2,0,0
5641,CDISCOUNT,5,11,Promoteur,1,1,2,2,0,2,1,0,0
5642,CDISCOUNT,1,274,Détracteur,-1,14,36,11,4,18,35,0,0
5643,CDISCOUNT,1,43,Détracteur,-1,2,7,6,0,4,5,0,0
5644,CDISCOUNT,4,2,Promoteur,1,1,1,0,0,0,0,0,0
5645,CDISCOUNT,1,156,Détracteur,-1,8,25,10,7,11,18,0,0
5646,CDISCOUNT,1,51,Détracteur,-1,3,7,4,3,4,8,0,0
5647,CDISCOUNT,5,4,Promoteur,1,2,0,0,1,0,0,0,0
5648,CDISCOUNT,5,18,Promoteur,1,3,3,2,1,3,2,0,0
5649,CDISCOUNT,1,65,Détracteur,-1,4,13,7,1,7,6,0,0
5650,CDISCOUNT,5,13,Promoteur,1,0,1,4,0,2,2,0,0
5651,CDISCOUNT,5,5,Promoteur,1,1,1,0,0,0,2,0,0
5652,CDISCOUNT,1,87,Détracteur,-1,4,19,7,4,7,9,1,0
5653,CDISCOUNT,5,4,Promoteur,1,1,0,0,1,0,0,0,0
5654,CDISCOUNT,5,10,Promoteur,1,2,2,0,0,1,1,0,0
5655,CDISCOUNT,2,24,Détracteur,-1,0,4,2,0,1,3,0,0
5656,CDISCOUNT,1,59,Détracteur,-1,6,7,5,0,6,11,0,0
5657,CDISCOUNT,1,109,Détracteur,-1,2,15,8,5,5,20,0,0
5658,CDISCOUNT,4,74,Promoteur,1,2,16,2,3,5,8,0,0
5659,CDISCOUNT,5,3,Promoteur,1,0,2,0,0,0,0,0,0
